_id,uid,type,timestamp,x,y,z,test
6827bc354b2ae70172a65085,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:55.361Z,3.7924154,-9.131485,0.58418524,true
6827bc354b2ae70172a65086,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:55.522Z,3.6056678,-8.992621,0.46208093,true
6827bc354b2ae70172a65087,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:55.689Z,3.5913026,-9.176975,0.39983168,true
6827bc354b2ae70172a65088,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:55.840Z,3.7229836,-9.160215,0.40701428,true
6827bc354b2ae70172a65089,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:56.000Z,3.6272156,-9.030929,0.29448682,true
6827bc354b2ae70172a6508a,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:56.233Z,3.7229836,-9.141062,0.1364695,true
6827bc354b2ae70172a6508b,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:56.234Z,3.6942532,-9.059659,0.12689269,true
6827bc354b2ae70172a6508c,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:56:56.321Z,3.6583402,-8.956709,-0.11252748,true
6827bc354b2ae70172a6508d,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:00.302Z,3.9911342,-7.374141,3.3303347,true
6827bc354b2ae70172a6508e,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:00.523Z,2.9879637,-8.224083,-3.5098996,true
6827bc354b2ae70172a6508f,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:00.682Z,2.8874073,-8.367735,-4.003105,true
6827bc354b2ae70172a65090,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:00.843Z,2.918532,-8.798691,-3.4763808,true
6827bc354b2ae70172a65091,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:01.008Z,2.9400797,-9.227253,-2.4468741,true
6827bc354b2ae70172a65092,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:01.165Z,2.8203697,-8.793902,-3.2441432,true
6827bc354b2ae70172a65093,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:01.324Z,2.767697,-8.801085,-3.2561142,true
6827bc354b2ae70172a65094,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:01.482Z,2.9352913,-8.537724,-3.8474822,true
6827bc354b2ae70172a65095,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:01.643Z,2.906561,-8.662222,-4.0821137,true
6827bc354b2ae70172a65096,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:01.801Z,2.8299465,-8.506598,-4.000711,true
6827bc354b2ae70172a65097,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:01.961Z,2.956839,-8.11395,-4.7620673,true
6827bc354b2ae70172a65098,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:02.120Z,2.717419,-7.5561004,-5.671864,true
6827bc354b2ae70172a65099,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:02.280Z,2.719813,-7.57286,-5.544971,true
6827bc354b2ae70172a6509a,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:02.440Z,2.765303,-7.714118,-5.554548,true
6827bc354b2ae70172a6509b,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:02.600Z,2.6623523,-7.8170686,-5.315128,true
6827bc354b2ae70172a6509c,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:02.760Z,2.585738,-7.848193,-5.149928,true
6827bc354b2ae70172a6509d,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:02.919Z,2.837129,-8.013393,-5.092467,true
6827bc354b2ae70172a6509e,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:03.079Z,2.681506,-8.240842,-4.534618,true
6827bc354b2ae70172a6509f,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:03.239Z,2.837129,-8.377312,-4.4915223,true
6827bc354b2ae70172a650a0,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:03.399Z,3.2273839,-8.746018,-4.378995,true
6827bc354b2ae70172a650a1,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:03.560Z,2.896984,-8.281544,-4.642357,true
6827bc354b2ae70172a650a2,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:03.719Z,2.7748797,-8.307879,-4.675876,true
6827bc354b2ae70172a650a3,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:03.878Z,2.9712043,-8.346188,-4.8147397,true
6827bc354b2ae70172a650a4,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:04.038Z,2.885013,-8.202535,-4.594473,true
6827bc354b2ae70172a650a5,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:04.198Z,2.9520507,-8.154651,-4.5322237,true
6827bc354b2ae70172a650a6,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:04.359Z,3.0454245,-8.331821,-4.630386,true
6827bc354b2ae70172a650a7,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:04.518Z,2.9017725,-8.133103,-4.4316673,true
6827bc354b2ae70172a650a8,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:04.677Z,2.8083985,-8.178593,-4.936844,true
6827bc354b2ae70172a650a9,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:04.837Z,2.5067291,-8.166622,-4.891354,true
6827bc354b2ae70172a650aa,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:04.997Z,2.681506,-8.0445175,-5.035006,true
6827bc354b2ae70172a650ab,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:05.278Z,2.834735,-7.953538,-5.233725,true
6827bc354b2ae70172a650ac,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:05.279Z,2.8060043,-7.9846625,-5.0038815,true
6827bc354b2ae70172a650ad,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:05.317Z,2.6120741,-7.955932,-5.1116204,true
6827bc354b2ae70172a650ae,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:05.477Z,2.8179753,-8.39886,-5.044583,true
6827bc354b2ae70172a650af,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:05.637Z,2.4827871,-8.180987,-4.132392,true
6827bc354b2ae70172a650b0,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:05.796Z,2.7605145,-8.626308,-4.3047748,true
6827bc354b2ae70172a650b1,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:05.957Z,2.6982653,-8.549694,-4.6112323,true
6827bc354b2ae70172a650b2,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:06.116Z,2.5905263,-8.499416,-4.6016555,true
6827bc354b2ae70172a650b3,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:06.275Z,2.4372973,-8.635885,-3.2944214,true
6827bc354b2ae70172a650b4,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:06.435Z,2.4492683,-8.9279785,-2.15957,true
6827bc354b2ae70172a650b5,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:06.595Z,2.9712043,-9.528923,-2.6024973,true
6827bc354b2ae70172a650b6,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:06.756Z,3.0693667,-9.088389,-1.661576,true
6827bc354b2ae70172a650b7,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:06.915Z,3.1387985,-9.167398,-1.6232687,true
6827bc354b2ae70172a650b8,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:07.075Z,3.289633,-9.19134,-1.4437037,true
6827bc354b2ae70172a650b9,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:11.731Z,3.2489316,-9.224859,-1.7525556,true
6827bc354b2ae70172a650ba,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:11.747Z,2.6384103,-7.9607205,-5.17387,true
6827bc354b2ae70172a650bb,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:11.759Z,2.7222073,-8.0684595,-5.12838,true
6827bc354b2ae70172a650bc,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:11.917Z,2.6192567,-8.00621,-5.118803,true
6827bc354b2ae70172a650bd,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:12.076Z,2.6791117,-8.145074,-5.161899,true
6827bc354b2ae70172a650be,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:12.236Z,2.6408045,-7.941567,-5.0900726,true
6827bc354b2ae70172a650bf,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:12.396Z,2.56419,-8.0684595,-5.1642933,true
6827bc354b2ae70172a650c0,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:12.557Z,2.6264393,-8.082825,-5.104438,true
6827bc354b2ae70172a650c1,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:12.717Z,2.5234885,-8.078036,-5.1020436,true
6827bc354b2ae70172a650c2,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:12.875Z,2.6408045,-8.0684595,-5.140351,true
6827bc354b2ae70172a650c3,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:13.037Z,2.6360161,-8.130709,-5.068525,true
6827bc354b2ae70172a650c4,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:13.197Z,2.6599581,-8.02297,-5.1140146,true
6827bc354b2ae70172a650c5,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:13.354Z,2.6479871,-8.080431,-5.0876784,true
6827bc354b2ae70172a650c6,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:13.676Z,2.813187,-8.066066,-4.098873,true
6827bc354b2ae70172a650c7,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:13.837Z,2.6862943,-8.238448,-4.3861775,true
6827bc354b2ae70172a650c8,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:13.996Z,2.9137435,-8.803479,-4.6016555,true
6827bc354b2ae70172a650c9,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:14.157Z,2.8538885,-8.14268,-4.9081135,true
6827bc354b2ae70172a650ca,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:14.472Z,2.9233203,-8.408437,-4.8602295,true
6827bc354b2ae70172a650cb,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:14.795Z,3.1244333,-8.027759,-5.2528787,true
6827bc354b2ae70172a650cc,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:14.954Z,3.004723,-7.929596,-4.84347,true
6827bc354b2ae70172a650cd,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:13.515Z,2.8514943,-8.078036,-4.711789,true
6827bc354b2ae70172a650ce,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:14.315Z,2.8658595,-7.9726915,-5.035006,true
6827bc354b2ae70172a650cf,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:14.631Z,2.7509377,-8.025364,-4.8578353,true
6827bc354b2ae70172a650d0,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:15.113Z,2.992752,-7.965509,-4.9081135,true
6827bc354b2ae70172a650d1,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:15.273Z,3.0885203,-8.11395,-4.924873,true
6827bc354b2ae70172a650d2,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:15.432Z,3.1555579,-8.121132,-4.661511,true
6827bc354b2ae70172a650d3,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:15.591Z,3.1124623,-8.018182,-4.7644615,true
6827bc354b2ae70172a650d4,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:15.750Z,3.217807,-7.991845,-4.7405195,true
6827bc354b2ae70172a650d5,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:15.910Z,3.0190883,-7.8410106,-4.5753193,true
6827bc354b2ae70172a650d6,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:16.070Z,2.4708161,-7.9128366,-5.4204726,true
6827bc354b2ae70172a650d7,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:16.230Z,2.980781,-9.050082,-4.232949,true
6827bc354b2ae70172a650d8,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:16.390Z,2.6408045,-8.576031,-4.7046065,true
6827bc354b2ae70172a650d9,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:16.550Z,2.504335,-8.50181,-3.9456444,true
6827bc354b2ae70172a650da,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:16.709Z,3.1268275,-8.51857,-3.8379054,true
6827bc354b2ae70172a650db,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:17.189Z,2.858677,-9.155427,-3.86903,true
6827bc354b2ae70172a650dc,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:17.347Z,2.779668,-8.408437,-3.9240966,true
6827bc354b2ae70172a650dd,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:17.508Z,2.4301147,-8.468291,-3.6894648,true
6827bc354b2ae70172a650de,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:17.667Z,2.4109612,-8.731653,-3.940856,true
6827bc354b2ae70172a650df,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:17.827Z,2.6910827,-7.896077,-5.0182467,true
6827bc354b2ae70172a650e0,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:17.988Z,2.7629087,-8.6813755,-4.3382936,true
6827bc354b2ae70172a650e1,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:18.147Z,3.2082303,-9.0476885,-4.0294414,true
6827bc354b2ae70172a650e2,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:19.268Z,2.5187001,-9.050082,-2.9735985,true
6827bc354b2ae70172a650e3,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:19.428Z,2.5617957,-9.184157,-2.8179753,true
6827bc354b2ae70172a650e4,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:19.889Z,2.5833437,-9.109938,-2.7748797,true
6827bc354b2ae70172a650e5,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:19.905Z,2.6192567,-9.109938,-2.777274,true
6827bc354b2ae70172a650e6,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:20.387Z,2.6743233,-9.181764,-2.6048915,true
6827bc354b2ae70172a650e7,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:20.705Z,2.7748797,-9.138668,-2.6767175,true
6827bc354b2ae70172a650e8,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:16.870Z,2.7222073,-8.350976,-3.6894648,true
6827bc354b2ae70172a650e9,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:17.029Z,2.4516625,-8.566454,-3.6248214,true
6827bc354b2ae70172a650ea,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:18.306Z,3.4452562,-8.149862,-3.3255463,true
6827bc354b2ae70172a650eb,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:18.466Z,2.0757728,-8.851364,-3.7565024,true
6827bc354b2ae70172a650ec,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:18.626Z,2.408567,-8.959103,-2.6671407,true
6827bc354b2ae70172a650ed,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:18.787Z,2.5330653,-9.325416,-2.9472623,true
6827bc354b2ae70172a650ee,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:18.946Z,3.064578,-9.488221,-2.6001031,true
6827bc354b2ae70172a650ef,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:19.109Z,2.1906946,-8.846576,-3.122039,true
6827bc354b2ae70172a650f0,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:20.065Z,2.6886885,-9.054871,-2.681506,true
6827bc354b2ae70172a650f1,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:20.226Z,2.6527755,-9.054871,-2.6551697,true
6827bc354b2ae70172a650f2,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:20.544Z,2.6551697,-9.124303,-2.6767175,true
6827bc354b2ae70172a650f3,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:20.885Z,2.7581203,-9.188946,-2.6192567,true
6827bc354b2ae70172a650f4,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:21.021Z,2.8083985,-9.131485,-2.456451,true
6827bc354b2ae70172a650f5,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:21.181Z,2.7150247,-9.0237465,-2.6264393,true
6827bc354b2ae70172a650f6,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:21.340Z,2.779668,-9.155427,-2.516306,true
6827bc354b2ae70172a650f7,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:21.501Z,2.8179753,-9.155427,-2.705448,true
6827bc354b2ae70172a650f8,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:21.660Z,2.858677,-9.172187,-2.5785553,true
6827bc354b2ae70172a650f9,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:21.820Z,2.695871,-9.121908,-2.5833437,true
6827bc354b2ae70172a650fa,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:24.328Z,2.4349031,-9.260772,-2.767697,true
6827bc354b2ae70172a650fb,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:21.980Z,2.6886885,-9.078813,-2.5809495,true
6827bc354b2ae70172a650fc,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:24.394Z,2.3989902,-9.251195,-2.7006595,true
6827bc354b2ae70172a650fd,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:22.139Z,2.731784,-9.287108,-2.4013844,true
6827bc354b2ae70172a650fe,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:22.299Z,2.693477,-9.25359,-1.9919758,true
6827bc354b2ae70172a650ff,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:22.458Z,2.741361,-9.370906,-1.7070658,true
6827bc354b2ae70172a65100,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:22.618Z,2.7389667,-9.32781,-1.6160861,true
6827bc354b2ae70172a65101,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:22.779Z,2.6767175,-9.368511,-1.4580688,true
6827bc354b2ae70172a65102,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:22.938Z,2.6551697,-9.442732,-1.4197617,true
6827bc354b2ae70172a65103,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:23.098Z,2.6408045,-9.440337,-1.2904748,true
6827bc354b2ae70172a65104,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:23.305Z,3.0885203,-8.11395,-4.924873,true
6827bc354b2ae70172a65105,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:24.319Z,2.6839,-9.323022,-1.2737153,true
6827bc354b2ae70172a65106,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:24.553Z,2.4779987,-9.399636,-2.5570073,true
6827bc354b2ae70172a65107,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:24.716Z,2.3894134,-9.076419,-2.1811178,true
6827bc354b2ae70172a65108,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:24.875Z,2.4732103,-9.378088,-1.958457,true
6827bc354b2ae70172a65109,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:25.039Z,2.4827871,-9.43076,-1.4269443,true
6827bc354b2ae70172a6510a,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:25.196Z,2.554613,-9.485827,-1.3024458,true
6827bc354b2ae70172a6510b,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:25.358Z,2.5785553,-9.533711,-1.3670892,true
6827bc354b2ae70172a6510c,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:25.514Z,2.56419,-9.473856,-1.3096284,true
6827bc354b2ae70172a6510d,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:25.674Z,2.5953147,-9.416395,-1.3383588,true
6827bc354b2ae70172a6510e,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:25.835Z,2.6001031,-9.516952,-1.3575124,true
6827bc354b2ae70172a6510f,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:25.994Z,2.5330653,-9.375694,-1.2952632,true
6827bc354b2ae70172a65110,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:26.154Z,2.60968,-9.387665,-1.316811,true
6827bc354b2ae70172a65111,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:26.314Z,2.6001031,-9.488221,-1.30484,true
6827bc354b2ae70172a65112,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:26.473Z,2.6144683,-9.481039,-1.2521675,true
6827bc354b2ae70172a65113,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:26.630Z,2.542642,-9.440337,-1.3958195,true
6827bc354b2ae70172a65114,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:26.791Z,2.5115175,-9.500193,-1.352724,true
6827bc354b2ae70172a65115,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:26.950Z,2.5091233,-9.543288,-1.3862427,true
6827bc354b2ae70172a65116,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:27.110Z,2.4971523,-9.473856,-1.3479356,true
6827bc354b2ae70172a65117,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:27.269Z,2.540248,-9.440337,-1.4030021,true
6827bc354b2ae70172a65118,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:27.429Z,2.5689783,-9.423578,-1.3311762,true
6827bc354b2ae70172a65119,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:27.590Z,2.5713725,-9.454702,-1.2641385,true
6827bc354b2ae70172a6511a,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:27.749Z,2.5929205,-9.387665,-1.3503298,true
6827bc354b2ae70172a6511b,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:27.908Z,2.4516625,-9.461885,-1.3359646,true
6827bc354b2ae70172a6511c,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:28.068Z,2.5019407,-9.411607,-1.271321,true
6827bc354b2ae70172a6511d,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:28.228Z,2.585738,-9.43076,-1.2761095,true
6827bc354b2ae70172a6511e,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:28.472Z,2.540248,-9.433155,-1.3455414,true
6827bc354b2ae70172a6511f,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:28.473Z,2.468422,-9.454702,-1.352724,true
6827bc354b2ae70172a65120,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:28.548Z,2.597709,-9.0429,-1.1563994,true
6827bc354b2ae70172a65121,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:28.766Z,2.6431987,-9.533711,-0.9552865,true
6827bc354b2ae70172a65122,W1hZkqBeWCUTVBX6rx9OeHmaWx63,Accelerometer,2024-10-29T23:57:28.867Z,2.5306711,-9.516952,-0.9528923,true
