_id,type,time,X,Y,Z,uid,timestamp,x,y,z,test
67732e569b85a0767f6f2ba9,Gravity,2024-10-30T01:49:03.441Z,-9.709966,1.0712819,-0.8639099,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2baa,Gravity,2024-10-30T01:49:03.602Z,-9.708883,1.0807222,-0.86429656,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bab,Gravity,2024-10-30T01:49:03.761Z,-9.708153,1.0871859,-0.86435944,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bac,Gravity,2024-10-30T01:49:03.921Z,-9.70728,1.0951155,-0.8641674,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bad,Gravity,2024-10-30T01:49:04.081Z,-9.705488,1.1064798,-0.86978585,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bae,Gravity,2024-10-30T01:49:04.241Z,-9.70347,1.1164222,-0.87952775,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2baf,Gravity,2024-10-30T01:49:04.402Z,-9.701732,1.126647,-0.88566464,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb0,Gravity,2024-10-30T01:49:04.559Z,-9.701302,1.1358076,-0.8786565,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb1,Gravity,2024-10-30T01:49:04.719Z,-9.701344,1.1418647,-0.8703394,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb2,Gravity,2024-10-30T01:49:04.879Z,-9.700436,1.1520462,-0.8670792,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb3,Gravity,2024-10-30T01:49:05.039Z,-9.699038,1.1608441,-0.8709993,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb4,Gravity,2024-10-30T01:49:05.202Z,-9.697174,1.1696619,-0.8799147,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb5,Gravity,2024-10-30T01:49:05.358Z,-9.6954565,1.1781243,-0.88754183,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb6,Gravity,2024-10-30T01:49:05.518Z,-9.693531,1.1883866,-0.894877,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb7,Gravity,2024-10-30T01:49:05.678Z,-9.691498,1.2001901,-0.90112704,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb8,Gravity,2024-10-30T01:49:05.838Z,-9.6891165,1.2083471,-0.91571057,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bb9,Gravity,2024-10-30T01:49:05.999Z,-9.686748,1.2153455,-0.9314333,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bba,Gravity,2024-10-30T01:49:06.158Z,-9.685072,1.2277924,-0.9325515,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bbb,Gravity,2024-10-30T01:49:06.318Z,-9.683488,1.2327242,-0.94248897,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bbc,Gravity,2024-10-30T01:49:06.480Z,-9.681453,1.2428274,-0.9501322,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bbd,Gravity,2024-10-30T01:49:06.638Z,-9.679061,1.2549661,-0.95855045,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bbe,Gravity,2024-10-30T01:49:06.799Z,-9.677042,1.2642475,-0.9666794,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bbf,Gravity,2024-10-30T01:49:06.958Z,-9.675449,1.2702693,-0.9747528,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc0,Gravity,2024-10-30T01:49:07.117Z,-9.674058,1.2779768,-0.97847444,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc1,Gravity,2024-10-30T01:49:07.277Z,-9.672658,1.2866973,-0.9809049,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc2,Gravity,2024-10-30T01:49:07.437Z,-9.670975,1.2932962,-0.9888071,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc3,Gravity,2024-10-30T01:49:07.598Z,-9.668865,1.3025279,-0.99733174,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc4,Gravity,2024-10-30T01:49:07.757Z,-9.667569,1.3106811,-0.9992501,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc5,Gravity,2024-10-30T01:49:07.917Z,-9.666476,1.3195462,-0.99819565,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc6,Gravity,2024-10-30T01:49:08.077Z,-9.664823,1.3274349,-1.003803,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc7,Gravity,2024-10-30T01:49:08.238Z,-9.661774,1.3416513,-1.0141811,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc8,Gravity,2024-10-30T01:49:08.398Z,-9.65989,1.3516958,-1.0187807,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bc9,Gravity,2024-10-30T01:49:08.557Z,-9.658318,1.3597201,-1.0230384,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bca,Gravity,2024-10-30T01:49:08.717Z,-9.655538,1.36864,-1.03732,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bcb,Gravity,2024-10-30T01:49:08.877Z,-9.650251,1.3827485,-1.0674404,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bcc,Gravity,2024-10-30T01:49:09.037Z,-9.644444,1.3980341,-1.0995839,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bcd,Gravity,2024-10-30T01:49:09.197Z,-9.642024,1.4109669,-1.104294,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bce,Gravity,2024-10-30T01:49:09.357Z,-9.640553,1.4164708,-1.1101053,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bcf,Gravity,2024-10-30T01:49:09.516Z,-9.639464,1.421995,-1.1125333,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd0,Gravity,2024-10-30T01:49:09.677Z,-9.637058,1.4322046,-1.1202742,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd1,Gravity,2024-10-30T01:49:09.836Z,-9.634596,1.4425547,-1.1281419,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd2,Gravity,2024-10-30T01:49:09.997Z,-9.632034,1.4511589,-1.1389585,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd3,Gravity,2024-10-30T01:49:10.156Z,-9.630737,1.4578575,-1.1413842,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd4,Gravity,2024-10-30T01:49:10.316Z,-9.629059,1.4657822,-1.1454273,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd5,Gravity,2024-10-30T01:49:10.476Z,-9.626784,1.4775159,-1.1494746,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd6,Gravity,2024-10-30T01:49:10.636Z,-9.625949,1.4859526,-1.1455886,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd7,Gravity,2024-10-30T01:49:10.797Z,-9.625579,1.4916844,-1.1412328,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd8,Gravity,2024-10-30T01:49:10.956Z,-9.624427,1.4991642,-1.1411638,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bd9,Gravity,2024-10-30T01:49:11.116Z,-9.622707,1.5130007,-1.1374165,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bda,Gravity,2024-10-30T01:49:11.276Z,-9.620149,1.5239238,-1.1444302,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bdb,Gravity,2024-10-30T01:49:11.436Z,-9.618002,1.5317885,-1.1519856,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bdc,Gravity,2024-10-30T01:49:11.597Z,-9.616066,1.5396304,-1.1576971,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bdd,Gravity,2024-10-30T01:49:11.756Z,-9.613806,1.5476342,-1.1657887,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bde,Gravity,2024-10-30T01:49:11.917Z,-9.611622,1.5569834,-1.1713585,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bdf,Gravity,2024-10-30T01:49:12.075Z,-9.609003,1.5681244,-1.1780133,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be0,Gravity,2024-10-30T01:49:12.235Z,-9.606463,1.5769331,-1.1869588,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be1,Gravity,2024-10-30T01:49:12.396Z,-9.604101,1.5854788,-1.1946704,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be2,Gravity,2024-10-30T01:49:12.556Z,-9.602084,1.5921652,-1.201974,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be3,Gravity,2024-10-30T01:49:12.715Z,-9.599876,1.5995033,-1.2098609,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be4,Gravity,2024-10-30T01:49:12.875Z,-9.597006,1.6095228,-1.2193354,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be5,Gravity,2024-10-30T01:49:13.036Z,-9.593429,1.6194191,-1.2343326,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be6,Gravity,2024-10-30T01:49:13.196Z,-9.5899725,1.6293603,-1.2480203,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be7,Gravity,2024-10-30T01:49:13.356Z,-9.586798,1.6392443,-1.2594541,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be8,Gravity,2024-10-30T01:49:13.515Z,-9.584075,1.65014,-1.265954,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2be9,Gravity,2024-10-30T01:49:13.675Z,-9.581692,1.6622324,-1.2682067,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bea,Gravity,2024-10-30T01:49:13.835Z,-9.579717,1.6718346,-1.2705145,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2beb,Gravity,2024-10-30T01:49:13.996Z,-9.578236,1.6777307,-1.2738789,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bec,Gravity,2024-10-30T01:49:14.157Z,-9.5768585,1.6867014,-1.2723984,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bed,Gravity,2024-10-30T01:49:14.317Z,-9.575978,1.6960365,-1.2666361,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bee,Gravity,2024-10-30T01:49:14.477Z,-9.575784,1.7251784,-1.2281109,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bef,Gravity,2024-10-30T01:49:14.637Z,-9.574122,1.7295065,-1.2348808,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf0,Gravity,2024-10-30T01:49:14.798Z,-9.574754,1.735673,-1.2211848,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf1,Gravity,2024-10-30T01:49:14.956Z,-9.568427,1.7575723,-1.2393746,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf2,Gravity,2024-10-30T01:49:15.117Z,-9.5645075,1.7615076,-1.2637889,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf3,Gravity,2024-10-30T01:49:15.277Z,-9.560838,1.7696295,-1.2800971,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf4,Gravity,2024-10-30T01:49:15.439Z,-9.557232,1.7739687,-1.3008704,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf5,Gravity,2024-10-30T01:49:15.598Z,-9.553535,1.7749066,-1.326518,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf6,Gravity,2024-10-30T01:49:15.757Z,-9.55089,1.7737025,-1.3470372,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf7,Gravity,2024-10-30T01:49:15.916Z,-9.548131,1.7810645,-1.356881,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf8,Gravity,2024-10-30T01:49:16.074Z,-9.546306,1.7890599,-1.3592665,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bf9,Gravity,2024-10-30T01:49:16.234Z,-9.54445,1.7964182,-1.3626124,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bfa,Gravity,2024-10-30T01:49:16.395Z,-9.542218,1.8052982,-1.3665047,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bfb,Gravity,2024-10-30T01:49:16.554Z,-9.540069,1.8134882,-1.3706682,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bfc,Gravity,2024-10-30T01:49:16.714Z,-9.537813,1.8218349,-1.3753005,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bfd,Gravity,2024-10-30T01:49:16.873Z,-9.534886,1.8342823,-1.3790239,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bfe,Gravity,2024-10-30T01:49:17.034Z,-9.533129,1.842434,-1.3803432,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2bff,Gravity,2024-10-30T01:49:17.195Z,-9.530181,1.8497382,-1.3909037,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c00,Gravity,2024-10-30T01:49:17.354Z,-9.526313,1.8543648,-1.4110808,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c01,Gravity,2024-10-30T01:49:17.514Z,-9.523316,1.847523,-1.4400012,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c02,Gravity,2024-10-30T01:49:17.674Z,-9.518784,1.852498,-1.4633892,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c03,Gravity,2024-10-30T01:49:17.834Z,-9.515109,1.8220553,-1.5242484,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c04,Gravity,2024-10-30T01:49:17.994Z,-9.512407,1.8092046,-1.5560932,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c05,Gravity,2024-10-30T01:49:18.153Z,-9.523475,1.782304,-1.5190023,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c06,Gravity,2024-10-30T01:49:18.313Z,-9.522957,1.7964029,-1.5055981,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c07,Gravity,2024-10-30T01:49:18.473Z,-9.51387,1.82288,-1.530947,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c08,Gravity,2024-10-30T01:49:18.634Z,-9.5091095,1.8197985,-1.56382,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c09,Gravity,2024-10-30T01:49:18.794Z,-9.502144,1.8199708,-1.6054122,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c0a,Gravity,2024-10-30T01:49:18.954Z,-9.515899,1.8126848,-1.5303847,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c0b,Gravity,2024-10-30T01:49:19.113Z,-9.510933,1.801144,-1.5741935,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c0c,Gravity,2024-10-30T01:49:19.273Z,-9.503801,1.7671789,-1.6537194,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c0d,Gravity,2024-10-30T01:49:19.433Z,-9.485618,1.7851346,-1.7367122,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c0e,Gravity,2024-10-30T01:49:19.594Z,-9.488467,1.7941009,-1.7117414,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c0f,Gravity,2024-10-30T01:49:19.753Z,-9.4832945,1.764859,-1.7698113,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c10,Gravity,2024-10-30T01:49:19.913Z,-9.482723,1.7136896,-1.8223634,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c11,Gravity,2024-10-30T01:49:20.073Z,-9.483697,1.6932855,-1.8362703,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c12,Gravity,2024-10-30T01:49:20.233Z,-9.479392,1.6593212,-1.888717,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c13,Gravity,2024-10-30T01:49:20.394Z,-9.478203,1.6390933,-1.9121681,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c14,Gravity,2024-10-30T01:49:20.554Z,-9.485419,1.5611641,-1.9413211,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c15,Gravity,2024-10-30T01:49:20.713Z,-9.487277,1.5135192,-1.9697587,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c16,Gravity,2024-10-30T01:49:20.873Z,-9.485975,1.5162536,-1.9738661,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c17,Gravity,2024-10-30T01:49:21.033Z,-9.480393,1.5484692,-1.9756343,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c18,Gravity,2024-10-30T01:49:21.194Z,-9.476733,1.5780545,-1.9697686,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c19,Gravity,2024-10-30T01:49:21.353Z,-9.469616,1.6232927,-1.967161,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c1a,Gravity,2024-10-30T01:49:21.513Z,-9.464548,1.6534926,-1.9664351,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c1b,Gravity,2024-10-30T01:49:21.673Z,-9.463071,1.6826751,-1.9487364,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c1c,Gravity,2024-10-30T01:49:21.833Z,-9.459944,1.7194709,-1.9316958,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c1d,Gravity,2024-10-30T01:49:21.994Z,-9.445296,1.7634605,-1.963422,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c1e,Gravity,2024-10-30T01:49:22.153Z,-9.423613,1.878741,-1.9606559,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c1f,Gravity,2024-10-30T01:49:22.312Z,-9.424937,1.9570634,-1.8758091,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c20,Gravity,2024-10-30T01:49:22.472Z,-9.428199,2.015316,-1.7959979,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c21,Gravity,2024-10-30T01:49:22.632Z,-9.421803,2.045979,-1.7948885,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c22,Gravity,2024-10-30T01:49:22.793Z,-9.417338,2.0593297,-1.803028,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c23,Gravity,2024-10-30T01:49:22.952Z,-9.411629,2.0974066,-1.7888925,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c24,Gravity,2024-10-30T01:49:23.112Z,-9.384706,2.1336439,-1.8849154,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c25,Gravity,2024-10-30T01:49:23.272Z,-9.39045,2.08732,-1.9080104,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c26,Gravity,2024-10-30T01:49:23.432Z,-9.395405,2.089701,-1.8807799,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c27,Gravity,2024-10-30T01:49:23.593Z,-9.403017,1.9641421,-1.9756303,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c28,Gravity,2024-10-30T01:49:23.753Z,-9.430154,1.5721081,-2.1859546,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c29,Gravity,2024-10-30T01:49:23.914Z,-9.370395,1.6543244,-2.3741817,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c2a,Gravity,2024-10-30T01:49:24.072Z,-9.376368,1.7142969,-2.3070915,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c2b,Gravity,2024-10-30T01:49:24.232Z,-9.386482,1.7766514,-2.2169805,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c2c,Gravity,2024-10-30T01:49:24.393Z,-9.378226,1.8151965,-2.2206285,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c2d,Gravity,2024-10-30T01:49:24.552Z,-9.37465,1.8397588,-2.2154882,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c2e,Gravity,2024-10-30T01:49:24.712Z,-9.372542,1.8700159,-2.1989772,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c2f,Gravity,2024-10-30T01:49:24.872Z,-9.372526,1.7993747,-2.257212,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c30,Gravity,2024-10-30T01:49:25.032Z,-9.369102,1.6868373,-2.356161,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c31,Gravity,2024-10-30T01:49:25.193Z,-9.372256,1.7547456,-2.2931483,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c32,Gravity,2024-10-30T01:49:25.352Z,-9.346417,1.874569,-2.303757,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c33,Gravity,2024-10-30T01:49:25.512Z,-9.368816,1.8836888,-2.2031426,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c34,Gravity,2024-10-30T01:49:25.672Z,-9.384311,1.8207232,-2.1900885,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c35,Gravity,2024-10-30T01:49:25.832Z,-9.3795,1.8355802,-2.1982465,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c36,Gravity,2024-10-30T01:49:25.993Z,-9.373204,1.7868954,-2.264211,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c37,Gravity,2024-10-30T01:49:26.154Z,-9.33695,1.9697473,-2.2623453,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c38,Gravity,2024-10-30T01:49:26.314Z,-9.33711,1.9660344,-2.2648857,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c39,Gravity,2024-10-30T01:49:26.472Z,-9.327212,1.9562349,-2.3135862,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c3a,Gravity,2024-10-30T01:49:26.634Z,-9.307751,2.1345894,-2.2328439,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c3b,Gravity,2024-10-30T01:49:26.794Z,-9.265881,2.1417356,-2.3943496,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c3c,Gravity,2024-10-30T01:49:26.953Z,-9.267688,2.0831945,-2.4386048,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c3d,Gravity,2024-10-30T01:49:27.113Z,-9.278768,2.0481696,-2.4260974,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c3e,Gravity,2024-10-30T01:49:27.273Z,-9.281196,2.0546567,-2.4113095,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c3f,Gravity,2024-10-30T01:49:27.433Z,-9.324506,1.6243154,-2.5674903,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c40,Gravity,2024-10-30T01:49:27.594Z,-9.33902,2.0125363,-2.2156572,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c41,Gravity,2024-10-30T01:49:27.753Z,-9.363018,2.1854234,-1.9324387,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
67732e569b85a0767f6f2c42,Gravity,2024-10-30T01:49:27.913Z,-9.322371,2.1445887,-2.1611996,W1hZkqBeWCUTVBX6rx9OeHmaWx63,,,,,
